Singer,SingerID,FileName,Attack,Label
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006673,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006674,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006675,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006676,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006677,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006678,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006679,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006680,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006681,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006682,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006683,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006684,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006685,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006686,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006687,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006688,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006689,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006690,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006691,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006692,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006693,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006694,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006695,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006696,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006697,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006698,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006699,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006700,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006701,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006702,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006703,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006704,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006705,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006706,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006707,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006708,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006709,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006710,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006711,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006712,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006713,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006714,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006715,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006716,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006717,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006718,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006719,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006720,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006721,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006722,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006723,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006724,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006725,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006726,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006727,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006728,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006729,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006730,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006731,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006732,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006733,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006734,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006735,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006736,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006737,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006738,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006739,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006740,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006741,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006742,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006743,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006744,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006745,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006746,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006747,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006748,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006749,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006750,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006751,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006752,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006753,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006754,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006755,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006756,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006757,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006758,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006759,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006760,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006761,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006762,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006763,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006764,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006765,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006766,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006767,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006768,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006769,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006770,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006771,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006772,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006773,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006774,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006775,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006776,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006777,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006778,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006779,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006780,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006781,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006782,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006783,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006784,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006785,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006786,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006787,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006788,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006789,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006790,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006791,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006792,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006793,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006794,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006795,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006796,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006797,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006798,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006799,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006800,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006801,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006802,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006803,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006804,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006805,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006806,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006807,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006808,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006809,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006810,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006811,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006812,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006813,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006814,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006815,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006816,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006817,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006818,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006819,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006820,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006821,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006822,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006823,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006824,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006825,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006826,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006827,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006828,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006829,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006830,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006831,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006832,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006833,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006834,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006835,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006836,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006837,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006838,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006839,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006840,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006841,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006842,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006843,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006844,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006845,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006846,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006847,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006848,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006849,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006850,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006851,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006852,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006853,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006854,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006855,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006856,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006857,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006858,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006859,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006860,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006861,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006862,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006863,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006864,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006865,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006866,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006867,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006868,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006869,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006870,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006871,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006872,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006873,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006874,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006875,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006876,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006877,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006878,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006879,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006880,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006881,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006882,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006883,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006884,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006885,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006886,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006887,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006888,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006889,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006890,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006891,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006892,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006893,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006894,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006895,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006896,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006897,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006898,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006899,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006900,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006901,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006902,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006903,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006904,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006905,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006906,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006907,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006908,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006909,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006910,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006911,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006912,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006913,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006914,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006915,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006916,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006917,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006918,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006919,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006920,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006921,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006922,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006923,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006924,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006925,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006926,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006927,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006928,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006929,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006930,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006931,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006932,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006933,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006934,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006935,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006936,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006937,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006938,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006939,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006940,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006941,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006942,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006943,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006944,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006945,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006946,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006947,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006948,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006949,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006950,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006951,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006952,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006953,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006954,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006955,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006956,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006957,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006958,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006959,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006960,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006961,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006962,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006963,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006964,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006965,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006966,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006967,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006968,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006969,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006970,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006971,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006972,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006973,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006974,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006975,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006976,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006977,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006978,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006979,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006980,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006981,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006982,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006983,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006984,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006985,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006986,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006987,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006988,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006989,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006990,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006991,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006992,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006993,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006994,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006995,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006996,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006997,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006998,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0006999,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007000,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007001,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007002,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007003,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007004,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007005,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007006,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007007,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007008,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007009,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007010,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007011,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007012,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007013,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007014,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007015,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007016,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007017,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007018,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007019,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007020,A04,deepfake
oniku,CtrSVDD_0001,CtrSVDD_0001_T_0007021,A04,deepfake
